/* DATA DESCRIPTION:
Citation:	De Luca, Enrica; Schmid, Bernhard; Weigelt, Alexandra; Fischer, Markus (2016): Aboveground plant biomass from the Jena Experiment (Monocultures, year 2010). PANGAEA, https://doi.org/10.1594/PANGAEA.866319, 
	In: Weigelt, Alexandra; De Luca, Enrica; Roscher, Christiane; Temperton, Vicky; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002). PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground plant biomass in 2010 (Sown plant community, Weed plant community, Dead plant material, and Unidentified plant material; all measured in biomass as dry weight) of the monoculture plots of a large grassland biodiversity experiment (the Jena Experiment). In the monoculture plots the biomass of the sown plant community contains only a single species per plot and this species is a different one for each plot. Which species has been sown in which plot is stated in the plot information table for monocultures (see further details below). The monoculture plots of 3.5 x 3.5 m were established for all of the 60 plant species of the Jena Experiment species pool with two replicates per species. One of the replicate plots per species was given up after the vegetation period of 2007 for all but the nine species belonging also to the so called dominance experiment in Jena. These nine species are: Alopecurus pratensis, Anthriscus sylvestris, Arrhenatherum elatius, Dactylis glomerata, Geranium pratense, Poa trivialis, Phleum pratense, Trifolium repens and Trifolium pratense.In 2010 plot size was reduced to 1 x 1 m. These 60 species comprising the species pool of the Jena Experiment belong to four functional groups (grasses, legumes, tall and small herbs). Plots were sown in May 2002 and are since maintained by bi-annual weeding and mowing. 
	Aboveground plant biomass was harvested twice in 2010 just prior to mowing (during peak standing biomass in early June and in late August) on all experimental plots of the monocultures. This was done by clipping the vegetation at 3 cm above ground in 1 rectangle of 0.2 x 0.5 m per plot. The location of this rectangle was in the center of the plot area. The positions of the rectangles within plots were identical for all plots. The harvested biomass was sorted into categories: sown plant species, weed plant species (species not sown at the particular plot), detached dead plant material (i.e., dead plant material in the data file), and remaining plant material that could not be assigned to any category (i.e., unidentified plant material in the data file). All biomass was dried to constant weight (70°C, >= 48 h) and weighed.
Related to:	Marquard, Elisabeth; Schmid, Bernhard; Roscher, Christiane; De Luca, Enrica; Nadrowski, Karin; Weisser, Wolfgang; Weigelt, Alexandra (2013): Changes in the Abundance of Grassland Species in Monocultures versus Mixtures and Their Relation to Biodiversity Effects. PLoS ONE, 8(9), e75599, https://doi.org/10.1371/journal.pone.0075599
	Marquard, Elisabeth; Weigelt, Alexandra; Roscher, Christiane; Gubsch, Marlén; Lipowsky, Annett; Schmid, Bernhard (2009): Positive biodiversity-productivity relationship due to increased plant density. Journal of Ecology, 97(4), 696-704, https://doi.org/10.1111/j.1365-2745.2009.01521.x
	Marquard, Elisabeth; Weigelt, Alexandra; Temperton, Vicky; Roscher, Christiane; Schumacher, Jens; Buchmann, Nina; Fischer, Markus; Weisser, Wolfgang; Schmid, Bernhard (2009): Plant species richness and functional composition drive overyielding in a six-year grassland experiment. Ecology, 90(12), 3290-3302, https://doi.org/10.1890/09-0069.1
	Roscher, Christiane; Schmid, Bernhard; Buchmann, Nina; Weigelt, Alexandra; Schulze, Ernst-Detlef (2010): Legume species differ in the responses of their functional traits to plant diversity. Oecologia, 165(2), 437-452, https://doi.org/10.1007/s00442-010-1735-9
	Roscher, Christiane; Schumacher, Jens; Lipowsky, Annett; Gubsch, Marlén; Weigelt, Alexandra; Pompe, Sven; Kolle, Olaf; Buchmann, Nina; Schmid, Bernhard; Schulze, Ernst-Detlef (2013): A functional trait-based approach to understand community assembly and diversity-productivity relationships over 7 years in experimental grasslands. Perspectives in Plant Ecology Evolution and Systematics, 15(3), 139-149, https://doi.org/10.1016/j.ppees.2013.02.004
	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Further details:	Plot information of the Jena Monoculture Experiment (URI: http://store.pangaea.de/Publications/Jena_Experiment/PlotInformationSmallMonos.txt)
	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
Project(s):	The Jena Experiment (JenExp) (URI: http://www.the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2010-01-01T00:00:00 * DATE/TIME END: 2010-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.5 m * MAXIMUM HEIGHT above ground: 0.5 m
Event(s):	JenExp_2010 (Jena Experiment 2010) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2010-01-01T00:00:00 * DATE/TIME END: 2010-12-31T00:00:00 * LOCATION: Thuringia, Germany * DEVICE: Experiment (EXP)
Comment:	The monoculture data belongs to the Jena Experiment data set representing all species sown in the main experiment on the field site of the Jena Experiment. 
	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, the columns of half of the cells are left blank since 2008 when on the plot replicates was given up. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	This datasets is part of a collection of time series of biomass measurements in the Jena Experiment since 2002 (doi:10.1594/PANGAEA.866358). Similar data from other experiments (e.g. Main Experiment, Dominance Experiment; see details above), other years, or other methods quantifying related data might be available in this collection.
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section further details.
	Height above ground, minimum [m] (Height min) * COMMENT: Soil surface
	Height above ground, maximum [m] (Height max) * COMMENT: rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: of sampling campaign
	Date/time end (Date/time end) * COMMENT: of sampling campaign
	Replicate (Replicate) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * COMMENT: Measured on plot level
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * COMMENT: Measured on plot level
	Dead plant material, biomass as dry weight [g/m**2] (Dead plant mat biom) * COMMENT: Measured on plot level
	Unidentified plant material, biomass as dry weight [g/m**2] (Unid plant mat biom) * COMMENT: Measured on plot level
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	1992 data points
*/
Experimental plot	Height min [m]	Height max [m]	Height [m]	Date/time start	Date/time end	Replicate	Sown plant biom [g/m**2]	Weeds biom [g/m**2]	Dead plant mat biom [g/m**2]	Unid plant mat biom [g/m**2]
B1B002	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B002	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B005	0	1	0.5	2010-05-31	2010-06-03	mean	72	10	0	0
B1B005	0	1	0.5	2010-08-23	2010-08-27	mean	84	106	12	0
B1B020	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B020	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B022	0	1	0.5	2010-05-31	2010-06-03	mean	1	23	0	0
B1B022	0	1	0.5	2010-08-23	2010-08-27	mean	7	74	1	0
B1B025	0	1	0.5	2010-05-31	2010-06-03	mean	75	53	1	0
B1B025	0	1	0.5	2010-08-23	2010-08-27	mean	124	58	5	0
B1B032	0	1	0.5	2010-05-31	2010-06-03	mean	0	12	0	0
B1B032	0	1	0.5	2010-08-23	2010-08-27	mean	0	54	0	0
B1B033	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B033	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B036	0	1	0.5	2010-05-31	2010-06-03	mean	30	3	0	0
B1B036	0	1	0.5	2010-08-23	2010-08-27	mean	205	42	0	0
B1B037	0	1	0.5	2010-05-31	2010-06-03	mean	45	6	0	0
B1B037	0	1	0.5	2010-08-23	2010-08-27	mean	111	22	25	0
B1B038	0	1	0.5	2010-05-31	2010-06-03	mean	11	33	0	0
B1B038	0	1	0.5	2010-08-23	2010-08-27	mean	0	35	5	0
B1B044	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B044	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B045	0	1	0.5	2010-05-31	2010-06-03	mean	172	10	0	0
B1B045	0	1	0.5	2010-08-23	2010-08-27	mean	187	22	3	0
B1B048	0	1	0.5	2010-05-31	2010-06-03	mean	121	12	0	0
B1B048	0	1	0.5	2010-08-23	2010-08-27	mean	70	44	2	0
B1B055	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B055	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B057	0	1	0.5	2010-05-31	2010-06-03	mean	97	4	0	0
B1B057	0	1	0.5	2010-08-23	2010-08-27	mean	336	16	1	0
B1B059	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B059	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B062	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B062	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B063	0	1	0.5	2010-05-31	2010-06-03	mean	383	5	0	0
B1B063	0	1	0.5	2010-08-23	2010-08-27	mean	216	13	4	0
B1B067	0	1	0.5	2010-05-31	2010-06-03	mean	60	22	2	0
B1B067	0	1	0.5	2010-08-23	2010-08-27	mean	49	65	10	0
B1B068	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B068	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B073	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B073	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B075	0	1	0.5	2010-05-31	2010-06-03	mean	123	24	0	0
B1B075	0	1	0.5	2010-08-23	2010-08-27	mean	145	27	11	0
B1B076	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B076	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B080	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B080	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B086	0	1	0.5	2010-05-31	2010-06-03	mean	52	45	0	0
B1B086	0	1	0.5	2010-08-23	2010-08-27	mean	68	57	7	0
B1B088	0	1	0.5	2010-05-31	2010-06-03	mean	59	14	0	0
B1B088	0	1	0.5	2010-08-23	2010-08-27	mean	0	80	0	0
B1B090	0	1	0.5	2010-05-31	2010-06-03	mean				
B1B090	0	1	0.5	2010-08-23	2010-08-27	mean				
B1B093	0	1	0.5	2010-05-31	2010-06-03	mean	82	8	0	0
B1B093	0	1	0.5	2010-08-23	2010-08-27	mean	89	93	0	0
B1B097	0	1	0.5	2010-05-31	2010-06-03	mean	218	25	0	0
B1B097	0	1	0.5	2010-08-23	2010-08-27	mean	68	50	0	0
B1B098	0	1	0.5	2010-05-31	2010-06-03	mean	95	7	0	0
B1B098	0	1	0.5	2010-08-23	2010-08-27	mean	21	162	0	0
B2B003	0	1	0.5	2010-05-31	2010-06-03	mean	10	14	0	0
B2B003	0	1	0.5	2010-08-23	2010-08-27	mean	0	159	0	0
B2B006	0	1	0.5	2010-05-31	2010-06-03	mean	35	10	0	0
B2B006	0	1	0.5	2010-08-23	2010-08-27	mean	0	124	0	0
B2B008	0	1	0.5	2010-05-31	2010-06-03	mean	15	24	0	0
B2B008	0	1	0.5	2010-08-23	2010-08-27	mean	40	33	1	0
B2B014	0	1	0.5	2010-05-31	2010-06-03	mean	7	20	0	0
B2B014	0	1	0.5	2010-08-23	2010-08-27	mean	1	112	0	0
B2B016	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B016	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B017	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B017	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B020	0	1	0.5	2010-05-31	2010-06-03	mean	1	38	0	1
B2B020	0	1	0.5	2010-08-23	2010-08-27	mean	8	136	0	0
B2B022	0	1	0.5	2010-05-31	2010-06-03	mean	125	49	0	0
B2B022	0	1	0.5	2010-08-23	2010-08-27	mean	63	105	0	0
B2B028	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B028	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B037	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B037	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B038	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B038	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B041	0	1	0.5	2010-05-31	2010-06-03	mean	26	19	1	0
B2B041	0	1	0.5	2010-08-23	2010-08-27	mean	2	156	0	0
B2B043	0	1	0.5	2010-05-31	2010-06-03	mean	13	34	0	0
B2B043	0	1	0.5	2010-08-23	2010-08-27	mean	11	83	1	0
B2B045	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B045	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B047	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B047	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B052	0	1	0.5	2010-05-31	2010-06-03	mean	38	21	2	0
B2B052	0	1	0.5	2010-08-23	2010-08-27	mean	81	87	2	0
B2B057	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B057	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B058	0	1	0.5	2010-05-31	2010-06-03	mean				
B2B058	0	1	0.5	2010-08-23	2010-08-27	mean				
B2B061	0	1	0.5	2010-05-31	2010-06-03	mean	62	19	2	0
B2B061	0	1	0.5	2010-08-23	2010-08-27	mean	103	28	14	0
B2B062	0	1	0.5	2010-05-31	2010-06-03	mean	26	8	0	0
B2B062	0	1	0.5	2010-08-23	2010-08-27	mean	23	94	0	0
